type,mode,chemical,dose,duration,col0,col1,smi_id,color,action_type
dot,M,DIPYRONE,1636.0mg/kg,5.0d,6.99867,1.2350998,271907358,pink,INHIBITOR
dot,M,DEXAMETHASONE,1.0mg/kg,5.0d,14.766892,-0.7349583,270949613,orange,AGONIST
dot,M,NORETHINDRONE,0.08mg/kg,5.0d,15.932042,3.0770833,270965768,orange,AGONIST
dot,M,RALOXIFENE,650.0mg/kg,5.0d,10.326343,1.3307244,271908781,gray,MODULATOR
dot,M,CHLORAMBUCIL,0.6mg/kg,3.0d,15.165812,4.5137334,270986834,pink,INHIBITOR
dot,M,BETAMETHASONE,79.0mg/kg,3.0d,14.604969,-0.968422,270949613,orange,AGONIST
dot,M,MICONAZOLE,200.0mg/kg,3.0d,15.787933,2.7837029,271908671,pink,INHIBITOR
dot,M,ALFACALCIDOL,0.04mg/kg,1.0d,9.883274,0.5525418,271908317,orange,AGONIST
dot,M,4-METHYLPYRAZOLE,155.0mg/kg,3.0d,13.646235,5.434933,271057748,pink,INHIBITOR
dot,M,SALICYLIC ACID,223.0mg/kg,5.0d,14.403822,2.7526472,271335061,black,NULL
dot,M,MIFEPRISTONE,300.0mg/kg,3.0d,14.320401,0.8255602,271908674,green,ANTAGONIST
dot,M,MIFEPRISTONE,300.0mg/kg,3.0d,14.320401,0.8255602,271908674,green,ANTAGONIST
dot,M,CERIVASTATIN,7.0mg/kg,5.0d,17.637077,2.9349265,271908418,pink,INHIBITOR
dot,M,LEFLUNOMIDE,60.0mg/kg,1.0d,15.53673,3.646101,271908618,pink,INHIBITOR
dot,M,CYTARABINE,487.0mg/kg,0.25d,9.159177,-0.66102475,271171071,pink,INHIBITOR
dot,M,CYTARABINE,487.0mg/kg,0.25d,9.159177,-0.66102475,271171071,pink,INHIBITOR
dot,M,CYTARABINE,487.0mg/kg,0.25d,9.159177,-0.66102475,271171071,pink,INHIBITOR
dot,M,ACETAMINOPHEN,100.0mg/kg,5.0d,16.289661,4.0076337,271268112,pink,INHIBITOR
dot,M,ACETAMINOPHEN,100.0mg/kg,5.0d,16.289661,4.0076337,271268112,pink,INHIBITOR
dot,M,ACETAMINOPHEN,100.0mg/kg,5.0d,16.289661,4.0076337,271268112,navy,OPENER
dot,M,IBUPROFEN,275.0mg/kg,3.0d,12.694401,3.5265734,270958762,pink,INHIBITOR
dot,M,MIFEPRISTONE,300.0mg/kg,0.25d,8.232267,-0.29460576,271908674,green,ANTAGONIST
dot,M,MIFEPRISTONE,300.0mg/kg,0.25d,8.232267,-0.29460576,271908674,green,ANTAGONIST
dot,M,PREDNISOLONE,184.0mg/kg,1.0d,13.859278,-0.9328309,270965695,orange,AGONIST
dot,M,ACEMETACIN,2.0mg/kg,3.0d,14.860528,5.261452,271908307,pink,INHIBITOR
dot,M,LOVASTATIN,450.0mg/kg,1.0d,17.330143,3.1412451,271171417,pink,INHIBITOR
dot,M,CLOMIPHENE,250.0mg/kg,3.0d,9.680737,4.783624,271180439,gray,MODULATOR
dot,M,CYCLOHEXIMIDE,0.25mg/kg,1.0d,9.920966,3.2764716,271909170,pink,INHIBITOR
dot,M,LOVASTATIN,450.0mg/kg,5.0d,17.618511,3.0272636,271171417,pink,INHIBITOR
dot,M,MIFEPRISTONE,3.0mg/kg,3.0d,16.00459,3.4247231,271908674,green,ANTAGONIST
dot,M,MIFEPRISTONE,3.0mg/kg,3.0d,16.00459,3.4247231,271908674,green,ANTAGONIST
dot,M,CYCLOSPORIN A,350.0mg/kg,5.0d,11.756455,2.5019424,271150858,gray,MODULATOR
dot,M,HYDROXYUREA,400.0mg/kg,5.0d,11.440774,1.6274221,270965689,pink,INHIBITOR
dot,M,ACETAMINOPHEN,486.0mg/kg,1.0d,15.791395,3.1891472,271268112,pink,INHIBITOR
dot,M,ACETAMINOPHEN,486.0mg/kg,1.0d,15.791395,3.1891472,271268112,pink,INHIBITOR
dot,M,ACETAMINOPHEN,486.0mg/kg,1.0d,15.791395,3.1891472,271268112,navy,OPENER
dot,M,RALOXIFENE,650.0mg/kg,0.25d,8.356843,-1.16965,271908781,gray,MODULATOR
dot,M,IBUFENAC,500.0mg/kg,5.0d,15.87072,1.6910187,271912124,pink,INHIBITOR
dot,M,CYTARABINE,23.0mg/kg,1.0d,14.383942,2.6823595,271171071,pink,INHIBITOR
dot,M,CYTARABINE,23.0mg/kg,1.0d,14.383942,2.6823595,271171071,pink,INHIBITOR
dot,M,CYTARABINE,23.0mg/kg,1.0d,14.383942,2.6823595,271171071,pink,INHIBITOR
dot,M,VINBLASTINE,0.3mg/kg,3.0d,11.904108,2.851649,271907750,pink,INHIBITOR
dot,M,PEMOLINE,70.0mg/kg,1.0d,9.756457,1.6730801,271735891,black,NULL
dot,M,TINIDAZOLE,1200.0mg/kg,3.0d,6.9415183,1.3257564,271908835,pink,INHIBITOR
dot,M,BETAMETHASONE,79.0mg/kg,1.0d,14.023969,-0.9769603,270949613,orange,AGONIST
dot,M,EPIRUBICIN,2.7mg/kg,3.0d,11.922735,2.5750868,271908509,pink,INHIBITOR
dot,M,EPIRUBICIN,2.7mg/kg,3.0d,11.922735,2.5750868,271908509,pink,INHIBITOR
dot,M,CYTARABINE,23.0mg/kg,0.25d,9.164673,-0.81186396,271171071,pink,INHIBITOR
dot,M,CYTARABINE,23.0mg/kg,0.25d,9.164673,-0.81186396,271171071,pink,INHIBITOR
dot,M,CYTARABINE,23.0mg/kg,0.25d,9.164673,-0.81186396,271171071,pink,INHIBITOR
dot,M,FLUOXETINE,52.0mg/kg,1.0d,9.435083,3.273062,270965729,pink,INHIBITOR
dot,M,ATROPINE,2.3mg/kg,3.0d,9.261844,0.6235333,270955246,green,ANTAGONIST
dot,M,ATROPINE,2.3mg/kg,3.0d,9.261844,0.6235333,270955246,green,ANTAGONIST
dot,M,ATROPINE,2.3mg/kg,3.0d,9.261844,0.6235333,270955246,green,ANTAGONIST
dot,M,FLUPHENAZINE,2.5mg/kg,1.0d,16.073446,4.351191,271908555,green,ANTAGONIST
dot,M,LOMUSTINE,8.75mg/kg,1.0d,16.056139,3.4596121,271908624,pink,INHIBITOR
dot,M,TROPISETRON,100.0mg/kg,5.0d,9.094757,3.6065648,271912132,green,ANTAGONIST
dot,M,CLOFIBRATE,130.0mg/kg,3.0d,15.307154,4.308213,271907252,orange,AGONIST
dot,M,LOVASTATIN,450.0mg/kg,3.0d,17.587679,3.029189,271171417,pink,INHIBITOR
dot,M,BROMFENAC,5.0mg/kg,5.0d,7.7802005,2.9014695,271911066,pink,INHIBITOR
dot,M,ESTRIOL,313.0mg/kg,5.0d,5.8700047,2.9841118,271641087,gray,MODULATOR
dot,M,CLOFIBRATE,500.0mg/kg,0.25d,6.048937,-0.87084883,271907252,orange,AGONIST
dot,M,SULFADIAZINE,1170.0mg/kg,3.0d,5.057273,4.677095,271074082,pink,INHIBITOR
dot,M,ACEMETACIN,2.0mg/kg,1.0d,15.479812,3.0014231,271908307,pink,INHIBITOR
dot,M,CHOLIC ACID,1402.0mg/kg,3.0d,8.682881,3.739775,271466069,black,NULL
dot,M,SOTALOL,2000.0mg/kg,1.0d,9.930267,1.9524941,270965787,green,ANTAGONIST
dot,M,SOTALOL,2000.0mg/kg,1.0d,9.930267,1.9524941,270965787,green,ANTAGONIST
dot,M,SOTALOL,2000.0mg/kg,1.0d,9.930267,1.9524941,270965787,blue,BLOCKER
dot,M,HYDROXYUREA,59.0mg/kg,5.0d,9.444828,0.9908401,270965689,pink,INHIBITOR
dot,M,EPIRUBICIN,2.7mg/kg,5.0d,11.661423,2.6821518,271908509,pink,INHIBITOR
dot,M,EPIRUBICIN,2.7mg/kg,5.0d,11.661423,2.6821518,271908509,pink,INHIBITOR
dot,M,LOMUSTINE,8.75mg/kg,3.0d,14.88359,2.9725337,271908624,pink,INHIBITOR
dot,M,4-METHYLPYRAZOLE,155.0mg/kg,5.0d,13.489517,5.3949294,271057748,pink,INHIBITOR
dot,M,ATROPINE,94.0mg/kg,0.25d,9.262555,-0.77033716,270955246,green,ANTAGONIST
dot,M,ATROPINE,94.0mg/kg,0.25d,9.262555,-0.77033716,270955246,green,ANTAGONIST
dot,M,ATROPINE,94.0mg/kg,0.25d,9.262555,-0.77033716,270955246,green,ANTAGONIST
dot,M,CLOFIBRATE,130.0mg/kg,0.25d,6.034573,-0.85731876,271907252,orange,AGONIST
dot,M,SIMVASTATIN,15.0mg/kg,5.0d,15.978853,3.5135612,270965883,pink,INHIBITOR
dot,M,GENTIAN VIOLET,18.0mg/kg,3.0d,12.476275,5.984684,271171250,pink,INHIBITOR
dot,M,CHLORAMBUCIL,0.6mg/kg,0.25d,8.650995,-1.2492085,270986834,pink,INHIBITOR
dot,M,PRAVASTATIN,1200.0mg/kg,3.0d,17.6211,3.0341876,270965682,pink,INHIBITOR
dot,M,ROFECOXIB,250.0mg/kg,3.0d,15.11806,2.0844665,271908788,pink,INHIBITOR
dot,M,FENOFIBRATE,100.0mg/kg,3.0d,17.020103,0.91764754,271439486,orange,AGONIST
dot,M,PRAVASTATIN,1200.0mg/kg,1.0d,16.38716,3.3603377,270965682,pink,INHIBITOR
dot,M,CHLORAMBUCIL,0.6mg/kg,1.0d,15.455613,4.1869087,270986834,pink,INHIBITOR
dot,M,NISOLDIPINE,1125.0mg/kg,3.0d,9.281712,1.0381494,271908699,blue,BLOCKER
dot,M,IMATINIB,15.0mg/kg,1.0d,8.469757,2.768292,271910732,pink,INHIBITOR
dot,M,IMATINIB,15.0mg/kg,1.0d,8.469757,2.768292,271910732,pink,INHIBITOR
dot,M,IMATINIB,15.0mg/kg,1.0d,8.469757,2.768292,271910732,pink,INHIBITOR
dot,M,IMATINIB,15.0mg/kg,1.0d,8.469757,2.768292,271910732,pink,INHIBITOR
dot,M,VECURONIUM BROMIDE,0.05mg/kg,5.0d,14.012677,5.630338,271908863,green,ANTAGONIST
dot,M,MESTRANOL,250.0mg/kg,5.0d,5.8721867,2.9662817,271644694,orange,AGONIST
dot,M,OXYTETRACYCLINE,1500.0mg/kg,1.0d,9.408278,1.0987897,271910505,pink,INHIBITOR
dot,M,HYDROXYUREA,400.0mg/kg,0.25d,9.243641,-0.8089238,270965689,pink,INHIBITOR
dot,M,SOTALOL,2000.0mg/kg,5.0d,8.637102,3.7482617,270965787,green,ANTAGONIST
dot,M,SOTALOL,2000.0mg/kg,5.0d,8.637102,3.7482617,270965787,green,ANTAGONIST
dot,M,SOTALOL,2000.0mg/kg,5.0d,8.637102,3.7482617,270965787,blue,BLOCKER
dot,M,BUSULFAN,3.0mg/kg,1.0d,15.809046,3.8272264,271907517,pink,INHIBITOR
dot,M,NAPROXEN,10.0mg/kg,3.0d,15.481085,1.4343268,270965759,pink,INHIBITOR
dot,M,CINNARIZINE,750.0mg/kg,1.0d,7.0823126,1.4258695,271060406,green,ANTAGONIST
dot,M,CINNARIZINE,750.0mg/kg,1.0d,7.0823126,1.4258695,271060406,blue,BLOCKER
dot,M,VALPROIC ACID,1500.0mg/kg,1.0d,5.9841046,-0.7410371,271048078,pink,INHIBITOR
dot,M,LOMUSTINE,4.2mg/kg,3.0d,15.82333,4.0681844,271908624,pink,INHIBITOR
dot,M,TAMOXIFEN,32.0mg/kg,1.0d,5.874663,3.219572,271763610,gray,MODULATOR
dot,M,CYPROTERONE ACETATE,2500.0mg/kg,3.0d,6.7639813,1.4138777,271907265,green,ANTAGONIST
dot,M,CYPROTERONE ACETATE,2500.0mg/kg,3.0d,6.7639813,1.4138777,271907265,green,ANTAGONIST
dot,M,CYPROTERONE ACETATE,2500.0mg/kg,3.0d,6.7639813,1.4138777,271907265,orange,AGONIST
dot,M,CHOLIC ACID,1402.0mg/kg,1.0d,9.40452,1.1666656,271466069,black,NULL
dot,M,ROSIGLITAZONE,1800.0mg/kg,3.0d,15.084457,3.3205082,271910733,orange,AGONIST
dot,M,BITHIONOL,59.0mg/kg,3.0d,15.702392,4.8408575,271907709,black,NULL
dot,M,PROGLUMIDE,1125.0mg/kg,1.0d,9.239354,0.44553217,271641283,green,ANTAGONIST
dot,M,ANASTROZOLE,400.0mg/kg,1.0d,6.3014793,1.2251818,271908334,pink,INHIBITOR
dot,M,MICONAZOLE,920.0mg/kg,0.25d,8.381734,-0.6600737,271908671,pink,INHIBITOR
dot,M,OXYTETRACYCLINE,1500.0mg/kg,5.0d,9.924957,1.751016,271910505,pink,INHIBITOR
dot,M,LOVASTATIN,450.0mg/kg,0.25d,8.703386,-1.6588455,271171417,pink,INHIBITOR
dot,M,ROFECOXIB,775.0mg/kg,5.0d,13.318567,3.1885371,271908788,pink,INHIBITOR
dot,M,NORETHINDRONE,75.0mg/kg,1.0d,5.828892,3.1385157,270965768,orange,AGONIST
dot,M,ANASTROZOLE,400.0mg/kg,5.0d,6.7520103,1.3764108,271908334,pink,INHIBITOR
dot,M,ZOMEPIRAC,11.0mg/kg,3.0d,7.5780916,1.3822285,271081252,black,NULL
dot,M,FLUOCINOLONE ACETONIDE,2.5mg/kg,5.0d,14.651943,-0.9910952,271911075,orange,AGONIST
dot,M,LOMUSTINE,4.2mg/kg,0.25d,8.932699,-1.2752619,271908624,pink,INHIBITOR
dot,M,FENOFIBRATE,100.0mg/kg,0.25d,6.075593,-0.9052828,271439486,orange,AGONIST
dot,M,CHLORAMBUCIL,0.6mg/kg,5.0d,15.4170475,4.1487737,270986834,pink,INHIBITOR
dot,M,NALOXONE,76.0mg/kg,5.0d,13.711654,5.5554447,271084922,green,ANTAGONIST
dot,M,THALIDOMIDE,113.0mg/kg,3.0d,9.258041,1.5918238,271908301,pink,INHIBITOR
dot,M,CYPROTERONE ACETATE,2500.0mg/kg,1.0d,6.60114,1.2631913,271907265,green,ANTAGONIST
dot,M,CYPROTERONE ACETATE,2500.0mg/kg,1.0d,6.60114,1.2631913,271907265,green,ANTAGONIST
dot,M,CYPROTERONE ACETATE,2500.0mg/kg,1.0d,6.60114,1.2631913,271907265,orange,AGONIST
dot,M,DICLOFENAC,10.0mg/kg,3.0d,13.700419,3.2974255,271532305,pink,INHIBITOR
dot,M,DIPYRIDAMOLE,750.0mg/kg,5.0d,9.5461035,3.4669793,271911072,pink,INHIBITOR
dot,M,DIPYRIDAMOLE,750.0mg/kg,5.0d,9.5461035,3.4669793,271911072,pink,INHIBITOR
dot,M,TROVAFLOXACIN,600.0mg/kg,1.0d,9.8027115,4.831004,271911226,pink,INHIBITOR
dot,M,TROVAFLOXACIN,600.0mg/kg,1.0d,9.8027115,4.831004,271911226,pink,INHIBITOR
dot,M,ERGOCALCIFEROL,15.0mg/kg,3.0d,7.667674,-0.40198874,271465989,orange,AGONIST
dot,M,CARVEDILOL,2000.0mg/kg,1.0d,15.078826,2.1328514,271908408,green,ANTAGONIST
dot,M,CARVEDILOL,2000.0mg/kg,1.0d,15.078826,2.1328514,271908408,green,ANTAGONIST
dot,M,ACEMETACIN,2.0mg/kg,5.0d,14.84362,5.373165,271908307,pink,INHIBITOR
dot,M,VECURONIUM BROMIDE,0.05mg/kg,3.0d,14.011066,5.462447,271908863,green,ANTAGONIST
dot,M,AMIODARONE,147.0mg/kg,1.0d,5.5413604,-0.50874716,271908326,blue,BLOCKER
dot,M,FENOFIBRATE,430.0mg/kg,5.0d,17.068027,0.88480026,271439486,orange,AGONIST
dot,M,PERGOLIDE,1.1mg/kg,3.0d,9.786003,3.7351408,271908730,orange,AGONIST
dot,M,BETAMETHASONE,79.0mg/kg,5.0d,14.6687565,-0.98050135,270949613,orange,AGONIST
dot,M,TOLAZAMIDE,1500.0mg/kg,3.0d,7.306913,1.8553386,271907715,blue,BLOCKER
dot,M,LOVASTATIN,1500.0mg/kg,3.0d,17.628065,3.027413,271171417,pink,INHIBITOR
dot,M,SPIRONOLACTONE,300.0mg/kg,1.0d,7.010926,1.1015282,271910487,green,ANTAGONIST
dot,M,SULCONAZOLE,1200.0mg/kg,3.0d,13.377155,5.208393,271912128,pink,INHIBITOR
dot,M,CYCLOHEXIMIDE,0.25mg/kg,3.0d,10.087078,4.5635433,271909170,pink,INHIBITOR
dot,M,FLUPHENAZINE,2.5mg/kg,5.0d,15.560595,4.6239486,271908555,green,ANTAGONIST
dot,M,CIPROFLOXACIN,72.0mg/kg,0.25d,9.028474,-1.341429,270995020,pink,INHIBITOR
dot,M,CIPROFLOXACIN,72.0mg/kg,0.25d,9.028474,-1.341429,270995020,pink,INHIBITOR
dot,M,NORETHINDRONE,0.08mg/kg,0.25d,8.79968,-1.0412104,270965768,orange,AGONIST
dot,M,KETOROLAC,48.0mg/kg,1.0d,8.753546,-0.77889127,271763643,pink,INHIBITOR
dot,M,TROGLITAZONE,1200.0mg/kg,1.0d,16.280378,3.7032142,271908856,orange,AGONIST
dot,M,BITHIONOL,59.0mg/kg,5.0d,15.333065,4.155828,271907709,black,NULL
dot,M,VALPROIC ACID,1500.0mg/kg,3.0d,5.925895,-0.6574746,271048078,pink,INHIBITOR
dot,M,PERGOLIDE,1.1mg/kg,1.0d,5.0949235,4.6364336,271908730,orange,AGONIST
dot,M,SPARFLOXACIN,29.0mg/kg,1.0d,15.808039,3.6265225,271908796,pink,INHIBITOR
dot,M,SPARFLOXACIN,29.0mg/kg,1.0d,15.808039,3.6265225,271908796,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,5.0d,11.215435,3.7755497,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,5.0d,11.215435,3.7755497,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,5.0d,11.215435,3.7755497,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,5.0d,11.215435,3.7755497,271910732,pink,INHIBITOR
dot,M,BEZAFIBRATE,617.0mg/kg,0.25d,6.1463995,-0.94922197,271910254,orange,AGONIST
dot,M,VECURONIUM BROMIDE,0.05mg/kg,1.0d,15.146755,4.194665,271908863,green,ANTAGONIST
dot,M,FENOFIBRATE,100.0mg/kg,1.0d,16.86869,1.0595119,271439486,orange,AGONIST
dot,M,TROGLITAZONE,100.0mg/kg,3.0d,14.857278,5.3689127,271908856,orange,AGONIST
dot,M,CHLORAMBUCIL,4.5mg/kg,3.0d,15.936717,4.220566,270986834,pink,INHIBITOR
dot,M,BUSULFAN,3.0mg/kg,0.25d,8.939332,-1.3795255,271907517,pink,INHIBITOR
dot,M,PRAZIQUANTEL,1200.0mg/kg,1.0d,6.3806005,1.2706567,271641194,blue,BLOCKER
dot,M,PRAZIQUANTEL,1200.0mg/kg,1.0d,6.3806005,1.2706567,271641194,blue,BLOCKER
dot,M,MIFEPRISTONE,300.0mg/kg,1.0d,14.321354,0.8311601,271908674,green,ANTAGONIST
dot,M,MIFEPRISTONE,300.0mg/kg,1.0d,14.321354,0.8311601,271908674,green,ANTAGONIST
dot,M,TROVAFLOXACIN,600.0mg/kg,5.0d,9.499336,0.27773955,271911226,pink,INHIBITOR
dot,M,TROVAFLOXACIN,600.0mg/kg,5.0d,9.499336,0.27773955,271911226,pink,INHIBITOR
dot,M,AMIODARONE,147.0mg/kg,5.0d,5.7960944,-0.5230692,271908326,blue,BLOCKER
dot,M,TROGLITAZONE,100.0mg/kg,5.0d,15.717415,4.253768,271908856,orange,AGONIST
dot,M,IBUPROFEN,90.0mg/kg,3.0d,16.16704,4.286193,270958762,pink,INHIBITOR
dot,M,BEZAFIBRATE,617.0mg/kg,1.0d,16.94909,0.9882688,271910254,orange,AGONIST
dot,M,SOTALOL,2000.0mg/kg,3.0d,8.654867,3.8309398,270965787,green,ANTAGONIST
dot,M,SOTALOL,2000.0mg/kg,3.0d,8.654867,3.8309398,270965787,green,ANTAGONIST
dot,M,SOTALOL,2000.0mg/kg,3.0d,8.654867,3.8309398,270965787,blue,BLOCKER
dot,M,NALOXONE,76.0mg/kg,3.0d,13.466345,2.5949259,271084922,green,ANTAGONIST
dot,M,VINBLASTINE,0.3mg/kg,1.0d,15.572213,3.5636053,271907750,pink,INHIBITOR
dot,M,ACETAMINOPHEN,100.0mg/kg,1.0d,15.68087,3.7685862,271268112,pink,INHIBITOR
dot,M,ACETAMINOPHEN,100.0mg/kg,1.0d,15.68087,3.7685862,271268112,pink,INHIBITOR
dot,M,ACETAMINOPHEN,100.0mg/kg,1.0d,15.68087,3.7685862,271268112,navy,OPENER
dot,M,CHLORPROMAZINE,18.0mg/kg,0.25d,10.092879,4.9599385,271908429,green,ANTAGONIST
dot,M,CHLORPROMAZINE,18.0mg/kg,0.25d,10.092879,4.9599385,271908429,green,ANTAGONIST
dot,M,CINNARIZINE,750.0mg/kg,3.0d,7.11311,1.4220046,271060406,green,ANTAGONIST
dot,M,CINNARIZINE,750.0mg/kg,3.0d,7.11311,1.4220046,271060406,blue,BLOCKER
dot,M,CITALOPRAM,40.0mg/kg,3.0d,15.672799,3.0961292,271763385,pink,INHIBITOR
dot,M,FLUOCINOLONE ACETONIDE,2.5mg/kg,1.0d,14.387956,-0.96969664,271911075,orange,AGONIST
dot,M,CYCLOSPORIN A,70.0mg/kg,0.25d,8.696274,-1.6315713,271150858,gray,MODULATOR
dot,M,ATROPINE,94.0mg/kg,3.0d,9.331621,1.0962014,270955246,green,ANTAGONIST
dot,M,ATROPINE,94.0mg/kg,3.0d,9.331621,1.0962014,270955246,green,ANTAGONIST
dot,M,ATROPINE,94.0mg/kg,3.0d,9.331621,1.0962014,270955246,green,ANTAGONIST
dot,M,LEFLUNOMIDE,60.0mg/kg,5.0d,12.058419,2.5969408,271908618,pink,INHIBITOR
dot,M,FENOFIBRATE,100.0mg/kg,7.0d,17.028236,0.9171649,271439486,orange,AGONIST
dot,M,FLUPHENAZINE,2.5mg/kg,0.25d,8.783521,-1.5719088,271908555,green,ANTAGONIST
dot,M,AZITHROMYCIN,225.0mg/kg,0.25d,9.29157,-0.76957923,270965676,pink,INHIBITOR
dot,M,FLUPHENAZINE,22.0mg/kg,1.0d,15.334968,3.2214568,271908555,green,ANTAGONIST
dot,M,ARTEMETHER,74.0mg/kg,3.0d,15.118048,5.060498,271353108,pink,INHIBITOR
dot,M,ETOPOSIDE,100.0mg/kg,1.0d,16.154602,3.40093,271908537,pink,INHIBITOR
dot,M,FLUPHENAZINE,22.0mg/kg,3.0d,11.2746935,3.086429,271908555,green,ANTAGONIST
dot,M,DOXAPRAM,2.0mg/kg,1.0d,15.257995,3.6893733,271908498,blue,BLOCKER
dot,M,DOXAPRAM,2.0mg/kg,1.0d,15.257995,3.6893733,271908498,blue,BLOCKER
dot,M,IBUFENAC,500.0mg/kg,1.0d,16.428663,1.3287979,271912124,pink,INHIBITOR
dot,M,CLOFIBRATE,500.0mg/kg,1.0d,16.80313,1.0874847,271907252,orange,AGONIST
dot,M,SALICYLIC ACID,223.0mg/kg,3.0d,14.298255,2.690496,271335061,black,NULL
dot,M,CYCLANDELATE,1500.0mg/kg,1.0d,9.659758,3.4874036,271908459,black,NULL
dot,M,SIMVASTATIN,1200.0mg/kg,0.25d,8.439458,-1.0782433,270965883,pink,INHIBITOR
dot,M,17-METHYLTESTOSTERONE,2000.0mg/kg,5.0d,6.6511807,2.124616,271246158,orange,AGONIST
dot,M,PRALIDOXIME CHLORIDE,48.0mg/kg,5.0d,13.692855,5.380839,271908758,red,ACTIVATOR
dot,M,AMOXICILLIN,1100.0mg/kg,5.0d,10.303976,3.3830945,270965673,pink,INHIBITOR
dot,M,CITRIC ACID,3000.0mg/kg,1.0d,8.950453,3.1746173,270962616,pink,INHIBITOR
dot,M,CITRIC ACID,3000.0mg/kg,1.0d,8.950453,3.1746173,270962616,pink,INHIBITOR
dot,M,CITRIC ACID,3000.0mg/kg,1.0d,8.950453,3.1746173,270962616,goldenrod,POSITIVE MODULATOR
dot,M,CITRIC ACID,3000.0mg/kg,1.0d,8.950453,3.1746173,270962616,black,NULL
dot,M,CITRIC ACID,3000.0mg/kg,1.0d,8.950453,3.1746173,270962616,black,NULL
dot,M,DEFERIPRONE,500.0mg/kg,5.0d,5.7613153,3.596989,271911070,black,NULL
dot,M,CHOLIC ACID,1402.0mg/kg,5.0d,9.360096,3.4979854,271466069,black,NULL
dot,M,CARBIMAZOLE,400.0mg/kg,1.0d,8.827511,0.5400653,271908403,pink,INHIBITOR
dot,M,TAMOXIFEN,64.0mg/kg,3.0d,14.926817,2.0541503,271763610,gray,MODULATOR
dot,M,METHOTREXATE,0.3mg/kg,1.0d,15.784904,2.969411,270965669,pink,INHIBITOR
dot,M,NAPROXEN,134.0mg/kg,1.0d,13.337817,3.0008059,270965759,pink,INHIBITOR
dot,M,PRALIDOXIME CHLORIDE,48.0mg/kg,1.0d,15.423653,4.53232,271908758,red,ACTIVATOR
dot,M,MEGESTROL ACETATE,132.0mg/kg,5.0d,10.034925,1.8404593,271071670,orange,AGONIST
dot,M,ROFECOXIB,800.0mg/kg,1.0d,14.893383,1.8266891,271908788,pink,INHIBITOR
dot,M,MICONAZOLE,920.0mg/kg,3.0d,14.282763,0.80871373,271908671,pink,INHIBITOR
dot,M,CLARITHROMYCIN,56.0mg/kg,0.25d,9.24351,-0.80144924,270965683,pink,INHIBITOR
dot,M,NALOXONE,76.0mg/kg,1.0d,14.542805,2.7610946,271084922,green,ANTAGONIST
dot,M,DIPYRONE,1636.0mg/kg,1.0d,6.711771,1.3177646,271907358,pink,INHIBITOR
dot,M,TORSEMIDE,110.0mg/kg,1.0d,15.231958,2.77941,271908841,pink,INHIBITOR
dot,M,AZATHIOPRINE,20.0mg/kg,3.0d,16.050436,3.8935587,271907146,pink,INHIBITOR
dot,M,AZATHIOPRINE,20.0mg/kg,3.0d,16.050436,3.8935587,271907146,pink,INHIBITOR
dot,M,SULFADIAZINE,1170.0mg/kg,1.0d,5.015347,4.719902,271074082,pink,INHIBITOR
