type,mode,chemical,dose,duration,col0,col1,smi_id,color,action_type
dot,M,TRIMETHADIONE,535.0mg/kg,3.0d,4.683849,3.007618,271907733,blue,BLOCKER
dot,M,ACETAMINOPHEN,100.0mg/kg,1.0d,0.6879414,-0.18735875,271268112,pink,INHIBITOR
dot,M,ACETAMINOPHEN,100.0mg/kg,1.0d,0.6879414,-0.18735875,271268112,pink,INHIBITOR
dot,M,ACETAMINOPHEN,100.0mg/kg,1.0d,0.6879414,-0.18735875,271268112,navy,OPENER
dot,M,FUROSEMIDE,375.0mg/kg,5.0d,-0.5228343,3.606161,271907403,pink,INHIBITOR
dot,M,PREDNISONE,68.0mg/kg,5.0d,1.4198041,6.003646,270965715,orange,AGONIST
dot,M,CALCITRIOL,0.04mg/kg,1.0d,0.103444524,0.7545308,271908394,orange,AGONIST
dot,M,AZITHROMYCIN,225.0mg/kg,1.0d,1.1248876,-1.7698529,270965676,pink,INHIBITOR
dot,M,DEXIBUPROFEN,239.0mg/kg,3.0d,4.0083184,5.294674,270958762,pink,INHIBITOR
dot,M,ETOPOSIDE,188.0mg/kg,1.0d,-1.327741,0.5778343,271908537,pink,INHIBITOR
dot,M,LEVOFLOXACIN,739.0mg/kg,3.0d,-1.2812864,1.9821634,270965760,pink,INHIBITOR
dot,M,CALCITRIOL,0.04mg/kg,3.0d,4.965956,5.890549,271908394,orange,AGONIST
dot,M,SULBACTAM,671.0mg/kg,3.0d,1.5284232,2.957875,270960870,pink,INHIBITOR
dot,M,AMPRENAVIR,600.0mg/kg,1.0d,1.2103448,-1.7649256,271637496,pink,INHIBITOR
dot,M,CHLORAMPHENICOL,1500.0mg/kg,3.0d,-0.2079241,2.329685,270965691,pink,INHIBITOR
dot,M,HYDROCORTISONE,56.0mg/kg,5.0d,2.1763783,6.22975,270950727,orange,AGONIST
dot,M,NETILMICIN,40.0mg/kg,5.0d,6.2206635,4.0632024,271637449,pink,INHIBITOR
dot,M,PENICILLIN G,243.0mg/kg,1.0d,1.539054,-1.0341685,270966031,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,1.0d,2.102099,0.16179839,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,1.0d,2.102099,0.16179839,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,1.0d,2.102099,0.16179839,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,1.0d,2.102099,0.16179839,271910732,pink,INHIBITOR
dot,M,BEZAFIBRATE,100.0mg/kg,3.0d,3.8590343,2.4258106,271910254,orange,AGONIST
dot,M,BETAHISTINE,1500.0mg/kg,5.0d,-0.76054215,2.8048701,271908360,orange,AGONIST
dot,M,BETAHISTINE,1500.0mg/kg,5.0d,-0.76054215,2.8048701,271908360,green,ANTAGONIST
dot,M,RITONAVIR,1200.0mg/kg,1.0d,-2.4815912,0.6394965,271346235,pink,INHIBITOR
dot,M,RITONAVIR,1200.0mg/kg,1.0d,-2.4815912,0.6394965,271346235,pink,INHIBITOR
dot,M,VALSARTAN,1000.0mg/kg,3.0d,1.9392049,-0.6026259,270965710,green,ANTAGONIST
dot,M,SULFAPHENAZOLE,1695.0mg/kg,5.0d,-2.0916896,1.2000599,271912129,pink,INHIBITOR
dot,M,THALIDOMIDE,113.0mg/kg,3.0d,4.5635166,2.8430052,271908301,pink,INHIBITOR
dot,M,SULFAPHENAZOLE,1695.0mg/kg,3.0d,-2.4035754,1.1611505,271912129,pink,INHIBITOR
dot,M,AMINOCAPROIC ACID,2000.0mg/kg,5.0d,-1.0128981,3.1653585,271069954,pink,INHIBITOR
dot,M,AMINOCAPROIC ACID,2000.0mg/kg,5.0d,-1.0128981,3.1653585,271069954,pink,INHIBITOR
dot,M,VALSARTAN,1000.0mg/kg,1.0d,0.4475157,-1.8224546,270965710,green,ANTAGONIST
dot,M,FENOFIBRATE,215.0mg/kg,3.0d,3.3040593,2.4382293,271439486,orange,AGONIST
dot,M,ETHACRYNIC ACID,125.0mg/kg,3.0d,4.888164,2.5541904,271082047,pink,INHIBITOR
dot,M,CYTARABINE,487.0mg/kg,5.0d,5.4186587,3.443364,271171071,pink,INHIBITOR
dot,M,CYTARABINE,487.0mg/kg,5.0d,5.4186587,3.443364,271171071,pink,INHIBITOR
dot,M,CYTARABINE,487.0mg/kg,5.0d,5.4186587,3.443364,271171071,pink,INHIBITOR
dot,M,DEXIBUPROFEN,239.0mg/kg,1.0d,5.204426,2.3481655,270958762,pink,INHIBITOR
dot,M,PENICILLIN G,243.0mg/kg,5.0d,-0.6974549,2.0670178,270966031,pink,INHIBITOR
dot,M,SULFADIAZINE,1170.0mg/kg,5.0d,4.4325495,2.904439,271074082,pink,INHIBITOR
dot,M,RAMIPRIL,1500.0mg/kg,1.0d,0.4969729,-0.12131077,271347982,pink,INHIBITOR
dot,M,IMATINIB,15.0mg/kg,1.0d,-1.9336289,0.72180307,271910732,pink,INHIBITOR
dot,M,IMATINIB,15.0mg/kg,1.0d,-1.9336289,0.72180307,271910732,pink,INHIBITOR
dot,M,IMATINIB,15.0mg/kg,1.0d,-1.9336289,0.72180307,271910732,pink,INHIBITOR
dot,M,IMATINIB,15.0mg/kg,1.0d,-1.9336289,0.72180307,271910732,pink,INHIBITOR
dot,M,BETAHISTINE,1500.0mg/kg,1.0d,1.9932097,-1.6413832,271908360,orange,AGONIST
dot,M,BETAHISTINE,1500.0mg/kg,1.0d,1.9932097,-1.6413832,271908360,green,ANTAGONIST
dot,M,PREDNISONE,68.0mg/kg,1.0d,5.1075196,6.7974257,270965715,orange,AGONIST
dot,M,ETOPOSIDE,188.0mg/kg,5.0d,1.383791,1.9091508,271908537,pink,INHIBITOR
dot,M,AZLOCILLIN,800.0mg/kg,1.0d,0.21344079,-0.011656246,271637461,pink,INHIBITOR
dot,M,MEFENAMIC ACID,93.0mg/kg,3.0d,0.11023673,3.3785963,271908632,pink,INHIBITOR
dot,M,FLUOCINOLONE ACETONIDE,2.5mg/kg,3.0d,2.3098211,6.576157,271911075,orange,AGONIST
dot,M,VALDECOXIB,404.0mg/kg,5.0d,4.9636946,2.4086862,271912153,pink,INHIBITOR
dot,M,AMIKACIN,160.0mg/kg,14.0d,2.1725206,1.1328374,271908324,pink,INHIBITOR
dot,M,CHLORMADINONE ACETATE,2000.0mg/kg,5.0d,1.1295581,6.009545,271907216,gray,MODULATOR
dot,M,ETHACRYNIC ACID,125.0mg/kg,1.0d,4.9128428,2.6061165,271082047,pink,INHIBITOR
dot,M,FLUOXETINE,52.0mg/kg,1.0d,5.3611145,2.3200264,270965729,pink,INHIBITOR
dot,M,FOSCARNET,350.0mg/kg,1.0d,-1.9316931,0.48358902,271908561,pink,INHIBITOR
dot,M,LINCOMYCIN,1200.0mg/kg,5.0d,-2.0147126,0.9484041,270965672,pink,INHIBITOR
dot,M,PREDNISONE,68.0mg/kg,3.0d,1.1274776,5.8495955,270965715,orange,AGONIST
dot,M,FLUDROCORTISONE ACETATE,125.0mg/kg,3.0d,1.6297059,5.7677093,271908552,orange,AGONIST
dot,M,LOXOPROFEN,18.0mg/kg,0.25d,-1.6393442,0.94236517,270959399,pink,INHIBITOR
dot,M,CALCITRIOL,0.04mg/kg,5.0d,4.7413187,5.502596,271908394,orange,AGONIST
dot,M,AMIKACIN,82.0mg/kg,3.0d,1.21946,1.7657675,271908324,pink,INHIBITOR
dot,M,AZATHIOPRINE,54.0mg/kg,5.0d,3.0603662,3.354423,271907146,pink,INHIBITOR
dot,M,AZATHIOPRINE,54.0mg/kg,5.0d,3.0603662,3.354423,271907146,pink,INHIBITOR
dot,M,TOLAZAMIDE,1500.0mg/kg,1.0d,0.68741596,0.4320399,271907715,blue,BLOCKER
dot,M,ERGOCALCIFEROL,15.0mg/kg,3.0d,-0.72718275,3.0802166,271465989,orange,AGONIST
dot,M,OFLOXACIN,3000.0mg/kg,1.0d,-2.2031755,0.5117286,270965760,pink,INHIBITOR
dot,M,FLUOCINOLONE ACETONIDE,2.5mg/kg,5.0d,2.3048148,6.5458646,271911075,orange,AGONIST
dot,M,AZLOCILLIN,800.0mg/kg,0.25d,0.09326592,1.4287028,271637461,pink,INHIBITOR
dot,M,LEFLUNOMIDE,60.0mg/kg,1.0d,-0.8412455,4.271944,271908618,pink,INHIBITOR
dot,M,VALDECOXIB,404.0mg/kg,1.0d,4.9320116,2.665938,271912153,pink,INHIBITOR
dot,M,FLUVASTATIN,94.0mg/kg,3.0d,1.124044,2.2463875,271907397,pink,INHIBITOR
dot,M,LOVASTATIN,1500.0mg/kg,1.0d,0.80614,-1.359429,271171417,pink,INHIBITOR
dot,M,AZATHIOPRINE,20.0mg/kg,1.0d,0.792588,0.6229532,271907146,pink,INHIBITOR
dot,M,AZATHIOPRINE,20.0mg/kg,1.0d,0.792588,0.6229532,271907146,pink,INHIBITOR
dot,M,CYCLOSPORIN A,70.0mg/kg,3.0d,1.7030492,1.868175,271150858,gray,MODULATOR
dot,M,RAMIPRIL,1500.0mg/kg,3.0d,-0.8531406,3.674161,271347982,pink,INHIBITOR
dot,M,PRAVASTATIN,1200.0mg/kg,5.0d,1.2483231,3.81179,270965682,pink,INHIBITOR
dot,M,AMIKACIN,82.0mg/kg,5.0d,0.8235133,0.56245273,271908324,pink,INHIBITOR
dot,M,ERYTHROMYCIN,1500.0mg/kg,3.0d,-0.5326632,2.1012077,270965674,pink,INHIBITOR
dot,M,SULFATHIAZOLE,2629.0mg/kg,1.0d,0.60736203,0.45409483,270966030,pink,INHIBITOR
dot,M,BROMFENAC,5.0mg/kg,1.0d,1.3296587,1.341221,271911066,pink,INHIBITOR
dot,M,SULFADIMETHOXINE,1100.0mg/kg,5.0d,0.837901,5.50669,271908799,pink,INHIBITOR
dot,M,LOXOPROFEN,18.0mg/kg,1.0d,0.4146844,-1.1150779,270959399,pink,INHIBITOR
dot,M,AMIKACIN,20.0mg/kg,3.0d,6.2127886,2.7018573,271908324,pink,INHIBITOR
dot,M,EPIRUBICIN,2.7mg/kg,5.0d,0.89197254,4.409786,271908509,pink,INHIBITOR
dot,M,EPIRUBICIN,2.7mg/kg,5.0d,0.89197254,4.409786,271908509,pink,INHIBITOR
dot,M,OFLOXACIN,3000.0mg/kg,5.0d,-1.5247055,1.9302078,270965760,pink,INHIBITOR
dot,M,IBUPROFEN,54.0mg/kg,3.0d,5.074075,2.1296601,270958762,pink,INHIBITOR
dot,M,AMIODARONE,147.0mg/kg,5.0d,3.5885673,4.3749123,271908326,blue,BLOCKER
dot,M,VENLAFAXINE,320.0mg/kg,1.0d,-1.8921993,0.27076215,271440007,pink,INHIBITOR
dot,M,VENLAFAXINE,320.0mg/kg,1.0d,-1.8921993,0.27076215,271440007,pink,INHIBITOR
dot,M,AMIKACIN,20.0mg/kg,1.0d,0.32343158,0.7253682,271908324,pink,INHIBITOR
dot,M,AMIKACIN,20.0mg/kg,5.0d,1.7978817,3.6672974,271908324,pink,INHIBITOR
dot,M,CERIVASTATIN,7.0mg/kg,3.0d,1.3912137,6.0906696,271908418,pink,INHIBITOR
dot,M,LOVASTATIN,450.0mg/kg,1.0d,4.7960234,1.9337186,271171417,pink,INHIBITOR
dot,M,AMIKACIN,82.0mg/kg,1.0d,1.007885,1.2335124,271908324,pink,INHIBITOR
dot,M,CLOFIBRATE,500.0mg/kg,3.0d,3.2714708,2.5841923,271907252,orange,AGONIST
dot,M,NAPROXEN,134.0mg/kg,3.0d,4.5249057,5.6066456,270965759,pink,INHIBITOR
dot,M,ROFECOXIB,775.0mg/kg,1.0d,-2.4181478,0.6383579,271908788,pink,INHIBITOR
dot,M,BEZAFIBRATE,100.0mg/kg,5.0d,5.840277,3.7468886,271910254,orange,AGONIST
dot,M,RIFABUTIN,1500.0mg/kg,3.0d,1.4551055,6.106474,271637057,pink,INHIBITOR
dot,M,ENALAPRIL,1500.0mg/kg,1.0d,0.5627975,0.5499459,270965712,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,3.0d,0.20000726,1.9479723,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,3.0d,0.20000726,1.9479723,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,3.0d,0.20000726,1.9479723,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,3.0d,0.20000726,1.9479723,271910732,pink,INHIBITOR
dot,M,EPIRUBICIN,2.7mg/kg,3.0d,1.3385984,4.0219417,271908509,pink,INHIBITOR
dot,M,EPIRUBICIN,2.7mg/kg,3.0d,1.3385984,4.0219417,271908509,pink,INHIBITOR
dot,M,NETILMICIN,40.0mg/kg,28.0d,5.531696,5.5311775,271637449,pink,INHIBITOR
dot,M,NORFLOXACIN,1500.0mg/kg,3.0d,-2.1537726,1.136423,271051092,pink,INHIBITOR
dot,M,NORFLOXACIN,1500.0mg/kg,3.0d,-2.1537726,1.136423,271051092,pink,INHIBITOR
dot,M,DIETHYLSTILBESTROL,280.0mg/kg,5.0d,-1.769122,-2.2084312,270955309,orange,AGONIST
dot,M,SISOMICIN,34.0mg/kg,3.0d,0.9633929,0.98373747,271084334,pink,INHIBITOR
dot,M,DIETHYLSTILBESTROL,2.8mg/kg,0.25d,1.7090402,1.0506446,270955309,orange,AGONIST
dot,M,MEFENAMIC ACID,93.0mg/kg,1.0d,0.68873584,-1.437989,271908632,pink,INHIBITOR
dot,M,CHLORMADINONE ACETATE,2000.0mg/kg,1.0d,-2.5083663,0.59780437,271907216,gray,MODULATOR
dot,M,AMIODARONE,147.0mg/kg,1.0d,5.207881,2.3717632,271908326,blue,BLOCKER
dot,M,METHOTREXATE,27.0mg/kg,1.0d,0.21210532,-0.9074977,270965669,pink,INHIBITOR
dot,M,ETHACRYNIC ACID,125.0mg/kg,5.0d,4.869739,2.676831,271082047,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,5.0d,0.7110936,4.185072,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,5.0d,0.7110936,4.185072,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,5.0d,0.7110936,4.185072,271910732,pink,INHIBITOR
dot,M,IMATINIB,150.0mg/kg,5.0d,0.7110936,4.185072,271910732,pink,INHIBITOR
dot,M,DEXAMETHASONE,300.0mg/kg,1.0d,2.3242836,6.5920167,270949613,orange,AGONIST
dot,M,BETAHISTINE,1500.0mg/kg,3.0d,-2.2853894,0.8651254,271908360,orange,AGONIST
dot,M,BETAHISTINE,1500.0mg/kg,3.0d,-2.2853894,0.8651254,271908360,green,ANTAGONIST
dot,M,FOSCARNET,350.0mg/kg,5.0d,0.78070354,0.7467718,271908561,pink,INHIBITOR
dot,M,AZITHROMYCIN,225.0mg/kg,5.0d,1.8244458,-1.4357164,270965676,pink,INHIBITOR
dot,M,PHENACETIN,619.0mg/kg,5.0d,1.0978954,3.4524133,271907616,black,NULL
dot,M,FUROSEMIDE,375.0mg/kg,1.0d,0.4367452,2.0187593,271907403,pink,INHIBITOR
dot,M,PRAVASTATIN,1200.0mg/kg,3.0d,1.1695865,3.3688178,270965682,pink,INHIBITOR
dot,M,CHLORAMPHENICOL,1500.0mg/kg,5.0d,-1.8335698,1.8342515,270965691,pink,INHIBITOR
dot,M,PREDNISOLONE,184.0mg/kg,3.0d,1.2264807,6.024355,270965695,orange,AGONIST
dot,M,FENOFIBRATE,43.0mg/kg,3.0d,3.6413589,2.1444466,271439486,orange,AGONIST
dot,M,PREDNISOLONE,184.0mg/kg,5.0d,1.0703133,5.8071704,270965695,orange,AGONIST
dot,M,NATEGLINIDE,625.0mg/kg,1.0d,-2.0571659,0.49133182,271639355,blue,BLOCKER
dot,M,SULFAPHENAZOLE,1695.0mg/kg,1.0d,1.0044866,0.6585115,271912129,pink,INHIBITOR
dot,M,CAPTOPRIL,1750.0mg/kg,0.25d,-2.3082438,0.6839713,270965713,pink,INHIBITOR
dot,M,SULFATHIAZOLE,2629.0mg/kg,3.0d,2.0359578,2.0790854,270966030,pink,INHIBITOR
